N,P,K,temperature,humidity,ph,rainfall,label
71,31,74,28.042608073852463,61.325464626939024,6.385904424739751,62.54932427615907,3
74,61,50,28.385646540771333,48.83849822759294,8.494787836030719,62.92921107763869,3
73,47,83,21.03909661005681,64.3595875001285,7.043467819251367,64.8773380671665,3
80,69,82,24.843959065533383,61.640810569411734,6.200842166423719,89.50831934467311,3
72,43,53,24.802308755052692,68.59646809095031,8.4346944176091,52.981276219363444,3
60,61,54,25.95668952801965,53.702767948522435,7.5336136814199754,67.69014153219878,3
89,31,58,22.497728558798457,68.59102157885094,6.625141896275383,70.85243641604504,3
79,52,69,24.62200624599233,67.18510364718247,8.421283892207995,72.77355853646839,3
95,63,55,25.392830342384784,72.82268509448286,7.302478471623393,74.37992190247805,3
63,30,59,21.96195037578328,69.63331583224549,7.088762568633149,53.617425494874276,3
97,55,79,21.903307455855487,64.01337118629752,8.200328383584104,94.38767547069932,3
98,64,79,24.447722531998664,54.91142802988912,7.120187878954086,67.30875386530646,3
95,67,55,26.45685252637079,55.950759121164694,8.261184818203219,75.16141726930587,3
74,32,82,25.44150327665355,50.35194755785743,7.282673557158596,90.70083677599649,3
71,31,56,28.695797975154324,64.74487429579,7.0860581484080125,67.32164244854579,3
74,64,87,22.174100728962546,74.26814905767336,8.17080990912592,94.66180736049733,3
64,68,48,28.28408545864832,59.11613804370825,8.37244336029899,92.37503101881708,3
83,69,63,26.635615076320633,53.603871875656196,8.423122847056272,80.43421103017505,3
93,40,70,28.36016112881477,62.03522881655164,6.104926258515167,58.83784337117304,3
98,49,52,23.13585933783502,53.65998908026381,8.344969663648742,91.2835722989739,3
61,57,65,22.41546180668754,64.28255741878641,7.340745914492967,63.73681256481505,3
94,65,49,23.946390121038593,68.42834456851462,8.101123954097014,66.18047347170354,3
98,33,44,23.669587756505265,71.68340275055031,8.498412330481697,83.51768198308994,3
88,63,61,24.268702764817643,53.61456790312886,7.251837265360496,72.79730928843307,3
98,45,77,26.610943203247007,55.30941925336195,6.385040813435916,63.25781148526575,3
66,56,64,27.093737747559974,59.27945071047661,8.48443275691983,86.4451067895375,3
82,68,64,23.945252771152354,53.69212801586668,6.673776553045743,57.242641363412204,3
97,38,52,25.148748470300838,45.614761406339234,6.042018199552857,76.01063443784146,3
62,69,72,21.929329284924744,46.562637207814525,7.090103957282375,81.15736836679784,3
78,55,56,23.940669562296343,59.96191095275795,8.396413336609243,86.73540027868489,3
92,36,68,24.732283064746152,47.47026489290165,7.516314667626334,55.186508227124705,3
67,41,81,25.802445910100786,49.23498099591089,6.06394745798792,89.83543337712862,3
75,66,42,26.509495986508313,49.99636765781404,7.321574593841548,79.50582111722355,3
99,52,88,22.93698580739741,46.97786668072447,7.329558777027013,53.10628853600478,3
68,53,60,25.076982907469674,60.386478075287215,7.78257864093776,63.675143291485355,3
84,55,88,23.942798609184653,58.27473941004112,7.6173667708432635,74.70628705706353,3
68,35,67,23.015155817221324,73.23774588127208,7.49779671205027,99.6063235676138,3
63,40,60,24.714867654739145,67.9273686255714,7.456384592604985,53.550339011129424,3
89,50,77,27.735567205887687,67.76382428112939,8.382777713204826,52.706720420116035,3
97,50,56,21.028568683660527,73.78717762887197,7.480308090877546,90.97589593550356,3
71,40,87,27.641578082276446,68.01834903160945,8.26343297065607,70.47353709443885,3
80,52,48,23.66851413921545,49.77849112048376,7.088473490320034,70.09493539779834,3
82,56,66,27.749882859419778,60.29669844616831,6.2620566023519135,92.9145667776553,3
87,60,71,24.010688767289675,45.26495530268203,6.47595817765243,97.04730966353273,3
81,38,48,25.895427710612413,56.75529038798557,6.775101046828536,62.57727765664724,3
85,43,77,22.727927552077112,51.746252754170875,6.678861921671098,72.46299459654196,3
87,35,59,22.653555063072936,56.36542394551665,8.23595769092964,50.493036416856974,3
96,46,77,23.024550394893303,71.33496503670366,7.204683459862475,78.15471389362463,3
96,64,48,28.737559051520094,66.00564777882158,7.369349773672842,80.4784266949232,3
61,65,47,22.743302635071316,51.25151037026476,7.653259905717167,95.5628075917144,3
74,61,73,24.75613128273727,73.88587002557227,6.060425880333758,65.31722876010731,3
88,48,66,29.374298327673014,62.82364399497564,8.00252060799479,69.86036521534486,3
87,65,57,22.555106866942168,55.729216487667344,6.7268596647266845,80.73854765781311,3
75,49,54,24.572207315880256,54.101098367160375,7.785870688505511,52.77893364739676,3
71,47,85,26.55561968447356,57.15473016050822,6.760919458573877,84.12465168685745,3
87,56,70,27.75730243236995,52.966325544097245,7.4296742234293305,94.7151446659324,3
67,45,67,23.617127497996627,65.62506278413248,7.1757211917579395,72.94034771345179,3
64,63,78,28.442541225756997,70.3327899936026,7.422853926135671,69.11822989583554,3
74,53,65,27.575732291365895,69.97585046377147,7.7870267303281935,86.51220831351287,3
73,31,87,26.30049283656614,49.17563408273961,6.008469619956598,62.26450468218215,3
68,51,62,25.15600340202441,52.6922147456607,7.819273796018094,53.677523948813956,3
66,69,46,24.934118463660113,66.15850872117937,7.418714694458991,97.53563749986813,3
65,54,80,29.589113564609708,52.42054115453229,7.829114759799721,71.97241116464602,3
81,63,47,21.640860457871092,68.96062112791087,6.608254819957418,86.27060615964852,3
61,31,66,22.73713486865129,71.48226228621242,8.023683024038586,98.3929962040708,3
87,57,85,24.336395913340056,50.531047140590815,7.107689832333622,58.28745076942275,3
66,34,58,26.6381746972865,61.14238628622162,7.655464714279584,55.809038750594546,3
98,56,80,29.46158456970951,67.86214960319177,8.431286205399356,51.87780348700948,3
73,54,75,26.206341237577732,55.97314556889066,8.374005367584079,66.45387084450161,3
79,39,49,27.243821283141678,56.83887209718096,6.93117234728027,72.78679070042423,3
92,33,46,24.27737537194145,70.5709604778613,7.891381650144541,80.525658204608,3
84,42,63,25.377681890919778,51.74250114532072,6.4879365376000155,58.27004522506795,3
79,62,81,27.769105544237647,47.37387868424051,7.6411787938254125,50.92286127699721,3
98,50,61,27.503824818549617,54.64053300569164,7.811522983970793,64.24356034177383,3
76,59,65,22.64386456869395,67.51571942090247,6.8477190331567,85.49477166907268,3
99,50,80,27.345310700369993,51.80611548994482,7.988217611993056,81.5389866552466,3
60,66,45,25.342063233430057,62.920479029335596,7.181155284787226,84.915666197028,3
96,60,51,28.998717642764777,53.10006134341741,7.669841861370163,90.31776403967947,3
79,42,83,22.82220787886175,73.77131990614222,7.256006983700317,95.84893745092513,3
70,40,64,27.02398060832465,63.97779804914991,6.580664314493813,94.87414423977123,3
69,51,68,28.07987264468712,55.16808659811079,8.048334380747153,56.53491268741565,3
60,68,85,27.292878097836393,64.34380807382249,7.027023155935853,76.28430279597531,3
70,39,86,29.87685158044812,47.6570452147524,6.7281813056393425,68.6200333017678,3
97,32,41,27.98931806384989,54.63722633365761,6.890956076196935,62.80754425868744,3
96,51,50,26.71911461657001,49.67703730619841,7.80562144521065,86.10105716800145,3
93,33,57,24.671923351226283,48.20268991483239,8.041551260230342,82.75860715889596,3
84,33,80,29.322727282779255,70.555104264568,7.310644819759589,61.44711680697226,3
80,44,42,29.655000949642467,61.46855224073481,7.991641837477857,52.18829235991593,3
66,43,45,26.857909537461996,59.25739579761601,8.136518906833428,73.56840550864987,3
64,59,61,28.697830179266447,62.622454913780004,8.2227309956224,96.89136034961916,3
73,60,89,25.439191463401023,70.7198347060066,6.26118246453984,72.46479104481273,3
88,40,44,27.378557219144096,49.032932485072024,8.035167264878167,80.30547999264866,3
93,46,51,21.973313481034786,60.19503603110776,6.214526929273597,98.47632616620034,3
77,61,53,28.614030810576573,59.16593515854526,7.81738467183275,99.96649607465429,3
66,41,73,29.19199531269281,54.1233002202851,7.1243135264802655,77.18812279593278,3
65,43,43,21.73284919836242,58.07521106618178,7.389601219208746,70.25781035430825,3
79,53,74,27.250877766335467,46.66451826203732,6.71135152568014,90.96152884200512,3
89,63,69,28.585085215025362,59.446183430897236,7.328479482846094,65.13737852356162,3
69,47,58,29.60247746714691,69.01081960969789,7.669932652055461,76.90971858422014,3
63,67,43,24.70603824737197,59.21425304880416,7.0363020734754524,92.10830150306916,3
70,40,52,26.861879075036153,51.07386550916494,8.225287840774524,92.9523164853328,3
77,39,46,21.733409795783487,64.29038940554298,7.162808997869449,98.54885957945734,3
89,47,70,21.22834339238084,67.50450843895553,6.536884164562707,91.72368717313142,3
92,67,74,28.856538573681018,70.9086900275986,6.928798938108933,60.44444463574216,3
91,58,46,21.50472152337304,62.74290476697032,8.14577360126762,74.03704562048613,3
68,40,62,23.88009890322357,55.18481745179828,7.700396366897197,52.90668955134143,3
94,44,82,29.99705884717883,50.14568081361561,7.928866143280944,61.17062724648125,3
87,54,50,29.512480540042827,72.77221897324257,6.406634634405303,70.38701234648597,3
93,65,41,23.83550372386789,60.71017199996955,7.213430928011376,67.69529131284294,3
89,61,71,22.345577755686264,62.30728605968254,7.643735574962355,59.73096271622826,3
76,51,82,23.219556804216065,65.05082106352182,7.850373484243977,72.40643497325797,3
95,57,53,26.124016815984845,65.77840330275302,7.480475451073046,93.93487919130379,3
89,60,79,29.15487704679405,48.92179549701824,7.428409924172893,62.68645997285587,3
65,34,66,27.200602111540526,50.248380410730896,7.490963546008073,91.78462935963461,3
67,44,76,23.314594224219846,61.92254765065876,7.332576403720639,56.894941086516695,3
78,60,50,29.537905419359085,64.24471107192863,8.192297329677118,83.80280025066266,3
84,49,68,28.894427438395255,56.85762299306753,7.165757474954744,93.03259436938085,3
88,61,49,21.279554907807302,71.8618880293033,6.126300566680837,83.2924682300064,3
62,50,41,28.58211954939709,58.978318527899546,6.233634781672195,85.3409722505072,3
60,68,58,24.741401782348635,66.84946531481204,7.996929572786572,97.25948805635034,3
81,59,83,29.317331542230292,68.25947261641129,7.436071207507862,84.7820107859468,3
93,68,80,23.800502682942923,59.71074105495562,7.931860361366031,58.41926491515272,3
92,47,84,22.200431129739684,64.63864487391166,8.00572204090922,99.4101746363487,3
69,65,72,29.434304701336096,50.01125344014458,7.794113965856857,87.74893665745816,3
76,57,77,27.486010807141255,46.45651281626589,7.627980770377151,61.07049548965949,3
80,67,41,25.79112955159166,53.030002793083284,8.278992216400685,68.41313949359565,3
85,63,53,28.155787145942337,45.39805622582625,7.369528961812007,87.16495861534895,3
72,56,83,22.4032704231581,58.25544261521571,7.265928551890655,69.04425610543842,3
95,69,42,26.040035903060264,58.51170229217793,7.616681882899763,97.64019241245866,3
71,43,85,22.902601661048102,61.09886712905412,8.394955134022748,79.42628406966818,3
64,33,53,21.647517233154964,46.38135480134696,6.882560673396639,98.46586016346683,3
94,44,68,28.104001341064972,60.96991807761308,6.730725431773132,82.788865089209,3
75,39,72,21.273576733303734,58.00867760705022,7.423779673361053,93.83026391852992,3
91,45,71,29.549090854478848,48.444870951641086,8.391384918332129,68.41351627225605,3
80,50,82,27.502151793050587,70.066065038045,6.997854152734878,72.39712085885822,3
65,30,61,28.795158770630845,67.27261535614196,8.372439162412253,97.00609466552663,3
79,50,41,23.303864584117008,64.81943667415703,6.911354925222216,89.30503233038355,3
65,52,67,22.94569716483428,68.14454624450778,6.050543800369494,83.5380010855767,3
93,51,70,28.688409233917774,45.669051146959305,7.523762806123577,68.39161121604782,3
78,61,54,22.606356669123763,67.70650822959107,6.119038068926379,97.95654664639572,3
95,52,54,29.119748611101407,45.35713406543551,7.246286152472642,67.50034821553399,3
73,46,60,21.584092955085524,63.77799110546121,7.042123098733506,81.12427693531149,3
71,39,85,29.463612350359668,61.63537667072895,7.500546527654923,98.84855273131305,3
68,43,58,22.79496303311898,64.01446218689834,7.422667495605224,69.129441183546,3
83,37,58,21.815958796584045,65.01734485899718,6.708494236426485,82.0045198293085,3
63,66,47,22.154069525733966,52.955426253909685,8.088113869345007,66.35457530008193,3
83,47,59,26.588685866494732,69.58442165101866,7.903471662762368,99.39876604886851,3
64,60,45,27.989760669353608,51.849925097799314,6.062023325106415,69.18869651778118,3
71,49,57,26.950175281431452,46.31914924864365,8.091484447827378,62.437163314559115,3
76,50,89,24.86476908167028,58.238634083998306,6.164069988339351,70.07217746300019,3
85,52,45,27.268923578571336,53.13451083531659,6.741778271321712,92.09875127031356,3
97,58,62,24.961297858841434,68.87919730656904,7.524233923435096,55.52931719819774,3
62,66,70,25.164839468045756,61.31395484413824,7.6773972526088805,50.96592017671702,3
64,38,67,24.090180477744468,65.05095679771298,6.570444292822928,65.86861665337258,3
80,56,85,28.669927860506814,61.61321862883314,7.794669627828159,94.85192581253423,3
98,36,69,26.13214168119343,55.97989224869808,8.072987852539846,69.99162296751025,3
89,37,88,25.91273460917786,55.14430614672588,6.627230940884628,79.68987297077128,3
86,42,53,26.72877278472585,71.44633351217796,7.332225820978997,87.95531991495463,3
75,36,87,23.21254503912466,71.00365794450725,7.090689139098917,52.210537196785026,3
87,64,46,27.852146905826032,52.8745336414943,6.61327624496495,98.28957650534838,3
97,69,71,22.797556672101646,73.41852969269303,6.855768212068799,72.0175886946626,3
81,51,60,25.275834016386256,51.71815299929087,8.132863291396479,62.70176992237542,3
68,36,80,24.691473923075737,55.429970122765994,6.29100079457594,51.94479061234131,3
99,43,59,23.660392124863908,73.35017349026043,8.46917781808373,73.67174516168467,3
82,61,47,25.579886262684013,58.94612790463031,8.378950773599673,97.24177265103687,3
77,64,88,26.9790136001605,48.91946495089945,7.5998267186263115,88.60761657465576,3
90,66,80,29.5066972178359,54.41205776533962,7.106472558311147,55.731997179285344,3
73,43,85,28.4375889637017,52.857877345446866,7.7221296557516625,96.18446705109352,3
92,46,67,26.092361935735212,54.37968943065658,6.445582747278959,92.95910997055542,3
86,45,49,22.52898007325958,56.49197028257336,8.179042115822126,68.1564355244818,3
60,56,42,24.941376874626336,70.27434114604695,7.491603513484337,86.22291885046695,3
63,44,66,28.193393693639713,49.00165851279779,6.276353411041838,96.10463267861658,3
67,59,81,24.859689251759747,67.7536724192738,6.9295074781863395,62.20472862463012,3
97,62,53,29.832393938935752,55.484555469243034,8.304318551327665,96.64812742835397,3
97,39,81,24.90796736551576,49.056835528654915,6.681692630986204,59.537716487163195,3
94,58,51,23.050206801415705,50.98050386834059,7.063577985640864,87.77473285071075,3
77,51,58,27.522338476337023,55.493173706852346,6.783309508941979,79.90705326852665,3
90,60,41,21.09867287818389,50.09377918652842,7.631317194376047,80.60396591019295,3
81,52,62,27.872687239924208,65.63952064571009,6.807036244284609,77.2744074028481,3
98,37,57,28.5132240115905,46.600469836495826,8.118935074475656,81.47551610763249,3
98,38,46,28.608035002557724,53.90835287860716,7.978720955861894,54.97454668311863,3
73,30,56,21.790796978387483,65.49240520422407,7.451298191690926,79.72750505725224,3
71,50,42,27.336771017781018,52.803479490461974,8.354762432095823,76.50442484572119,3
61,58,79,21.90190214145472,65.21134943162546,6.019399120843561,73.76464882827541,3
79,52,84,25.179626156885814,69.52494769577,7.269460467377803,74.79200155520121,3
93,49,76,21.889857259886725,48.513216945158334,6.748366941211693,97.98874908831593,3
76,53,63,27.348207027198786,57.524236682344984,7.895183753551998,69.66153489864388,3
88,39,71,23.49791993368222,60.67149916280206,7.076902895904338,82.40579221423476,3
79,57,53,25.22827706594611,61.828694984914385,6.356500134574226,77.83593128665827,3
84,61,48,23.51386316156953,72.9423098337918,7.708340703200535,63.12301557003417,3
69,45,45,28.718289081861613,46.75772663130406,6.538704956963937,99.92801242425344,3
74,42,81,22.643967439713123,63.29606204956613,7.815265170923546,65.72383179332553,3
76,44,75,24.502107086535272,61.729271800294754,7.441902118589811,58.2767646346933,3
94,63,66,24.608124503212135,67.83331765455773,7.2063460186666815,97.01580766196321,3
82,50,87,22.22961188788877,55.42905260928604,8.412851751844215,74.4852697098999,3
77,43,61,29.99401610548004,54.250652118969306,8.211241336984658,83.81168675202387,3
95,51,71,21.983354009317715,73.46807625004512,7.2211020167837505,75.13918553859858,3
82,31,41,28.69338047692969,56.44723163476553,7.850089862460442,81.385020680037,3
98,36,75,28.199925052999813,73.07390522686359,7.0080736817019895,85.43607518742922,3
75,60,73,27.412878082196972,56.03708775858827,6.841684585634232,62.62212315139838,3
74,46,83,21.857272094138928,48.58201926228941,7.957746690625375,67.50524021422818,3
63,68,59,27.692304658691032,55.172224454453286,7.130071433661714,55.09841844814618,3
71,30,89,26.515205149225178,46.29006496333716,6.304415943998913,93.25954055531976,3
98,68,48,28.310155847478725,65.37386494004585,7.517305700566351,78.24063905430911,3
79,37,71,28.637288913277903,57.42205858321327,6.634242074989527,93.4884284006963,3
65,33,82,23.3706325076026,45.11787964266654,7.238647982257361,55.01141283214422,3
80,60,46,27.517888477320238,55.98985574096275,6.091944481832725,95.216642376627,3
88,43,74,21.98074466373524,52.521954780061634,8.236347130601477,85.75528068090446,3
94,43,75,25.729947031352065,60.85056367653708,8.403668647627525,66.04406995183217,3
74,34,43,23.39219479735805,49.532731428161576,7.751761440468421,62.882808840359736,3
75,69,48,29.549595083989836,69.16910775824755,6.943863557488893,89.4343214615712,3
64,51,70,21.300538843792715,56.571501382830604,8.258898259243205,61.94932938778383,3
96,54,71,21.225037015655328,68.57346451181263,6.803424889352176,51.87439784348297,3
91,60,62,25.96601355353126,53.221626222886435,6.1629820054617275,52.49612428316895,3
98,42,49,27.845023039679305,59.56698606850287,6.857230228372449,70.91844550660036,3
77,37,81,21.69836023778534,49.35268339917415,7.747943578653932,51.124616481777025,3
71,67,67,25.33529854211107,57.019735453138594,8.465450779021738,91.05618130588621,3
83,39,86,24.44578693935185,60.7919638759582,7.6959002244572545,64.3093123342067,3
69,48,85,25.50844822574905,73.5343869421624,7.905271166743594,71.46605834688526,3
88,60,56,29.988750309521855,56.15580345999283,6.747007660208187,92.91780275795483,3
80,55,77,26.168433422313786,69.9917082379264,7.720284690652639,51.058190699101914,3
72,56,40,29.93023721240018,56.903786443969594,7.040127262841923,58.61559186487248,3
76,32,73,24.27856501165349,47.40949343835735,8.217467673808299,59.91782341246665,3
89,49,60,29.528422514469497,58.915956642865424,6.146990041361593,86.46332029183168,3
98,55,76,26.13669367559988,68.16457514422393,8.320021854436385,63.056357221653855,3
98,58,70,22.05724746245573,50.39079283953909,8.425469310765681,77.58276243952282,3
94,36,61,26.012605168746617,64.83353782036573,6.831926365122951,69.10574322547593,3
63,47,62,23.302945974402977,50.90435248380921,6.039733482850009,76.8450635260211,3
93,40,52,24.624782568726978,47.27880860894751,7.738517871473264,62.637133437422655,3
63,41,65,27.77933584736237,67.82383527460195,6.1498166205761375,50.93921630435909,3
86,60,66,22.14350638821907,48.11621370836431,7.775362593991258,60.441851022599195,3
80,50,57,25.044161850565914,66.25737375194998,7.558579483608402,82.21980811409328,3
72,56,58,26.324922589713033,54.3150825764845,8.486077506356908,51.91537334198307,3
80,51,54,21.38504941422541,52.32190353128776,6.285728214592141,76.66690574462861,3
91,33,40,26.247902561677197,73.07613875893374,8.16911008228,66.6323817667073,3
65,31,48,25.65558090991134,47.231928731158455,8.041439033398198,93.42532353426955,3
67,68,64,26.706454574760475,52.709578135613434,6.130462644491903,50.51169282043787,3
76,34,55,21.99319550902088,52.1846614371039,6.553053785455748,99.33982970899484,3
69,34,87,22.440865238917002,56.52344733731308,6.54816425398145,65.26268145502215,3
79,57,83,26.9988460976792,71.12431274326855,8.17526364586026,78.94682797035017,3
89,38,84,28.61648809202663,65.1060488802188,7.8319220874997555,79.36872000629045,3
92,61,86,21.611332329296744,65.19482198340792,8.493011269626699,89.00959647340159,3
87,59,79,24.361177951134497,74.79512368794998,8.48703257325943,55.73931393303062,3
78,56,68,27.43911259823835,66.06895858913673,8.41737848083462,65.00960921528322,3
67,31,52,26.127341688318687,51.64780291318342,7.891556970224864,65.47765847013254,3
97,56,75,29.185655848005474,50.65464149815916,8.014882420943707,56.53122415382957,3
99,36,85,22.482669345269446,46.264512508888025,7.1351383065238725,90.06049501218145,3
77,39,78,27.65732821003036,71.12178919956587,7.585075981512584,92.18261282642487,3
72,54,79,21.110615950401037,62.80957738340431,8.216835979864761,83.53316580010497,3
99,49,54,28.326614586480126,54.42724561498515,8.433816379593129,64.39688740857075,3
91,44,57,22.08002474655199,60.95915203489495,6.891990639137337,89.6108516577676,3
84,30,64,27.367093125596114,59.384418935730025,7.461520898887896,99.43377715728971,3
86,33,63,21.18760715826931,63.86235677484213,7.574181629649718,99.34568571091062,3
62,66,79,21.299291464913473,52.2319599099697,6.386410016624707,94.32225056986286,3
76,63,56,22.077902387197966,65.99969503656476,6.015208277287398,73.56522008782541,3
68,52,72,23.194551897263462,53.9362899456838,7.4009496503419205,69.89786386478846,3
80,53,54,24.99658042278478,46.92971091699857,7.989247581678718,62.04017560773095,3
72,32,43,29.061472572732015,65.75455758375152,6.304045392049123,53.25229788685703,3
69,66,52,21.863601794519308,57.060254149525846,8.393292128226381,99.77740376441263,3
81,66,69,24.732879231415794,70.69715707078007,7.804660599737501,94.19461187705525,3
77,56,76,29.980059490380583,52.34058564369818,8.105623962998084,91.15141543978822,3
82,54,43,21.92160314816401,67.1194582143929,7.1261024885648325,66.17649570890694,3
67,53,57,27.20857155092368,61.96692976703863,6.193714493626229,58.13141481578585,3
86,34,75,25.661164445762573,66.13158235552129,8.22599697270138,95.79453173683515,3
71,61,66,23.15648848825385,70.7858311574247,8.31153133083243,91.31288646660346,3
99,42,53,25.942401217112153,66.65559481599337,8.483431970400437,56.57853559394631,3
75,64,73,28.604226765164277,54.87730436290731,6.219882520921822,85.24851669036029,3
90,31,51,29.710309232923706,70.41472371009323,6.7743964081465515,59.81078255851476,3
80,53,83,28.899825079734597,48.00095013201461,6.644350153278797,87.58994722593542,3
61,60,64,26.603344169064208,49.743979371580934,8.151511225874273,72.37711177331371,3
64,49,68,28.267522726024406,64.90670758675682,6.3784023784798585,55.164673377632155,3
86,37,60,24.861880051370306,74.03400740229023,7.809806677982664,70.58938696038783,3
63,68,44,27.163233260812707,70.13216278553291,7.769256573874209,70.29438763023627,3
66,69,45,28.863017900861983,54.219755429632485,8.346472145443242,65.84726443177928,3
79,68,42,23.180968303083652,68.21038039437752,7.321714634197049,96.39845308935224,3
93,34,70,29.81323450831787,73.7950314419663,6.822841763890201,94.29618352084016,3
77,38,40,26.618613607049426,47.180469467694444,8.091776801458654,58.727294175174826,3
73,67,79,27.348907665850962,65.2723576549255,8.016406580326008,64.82547500710655,3
65,32,53,27.742040211232837,61.95519768671812,7.119728362111157,65.46344393960948,3
90,62,63,27.813106809726243,61.31681089477923,8.19211943538528,77.1771957324721,3
71,32,69,26.014971404370396,51.205231144306836,7.558769524890556,67.88583824712137,3
91,43,42,26.49370674684514,66.92016036719627,8.483465280071673,83.93908471184234,3
69,69,57,25.708647607663945,71.97435865335049,7.816520052953187,75.48712250213103,3
70,62,75,22.11492508766006,61.9332552496144,8.380753461502767,89.64968256962557,3
61,64,48,22.706359411590235,45.95367448665413,7.68557862437133,70.06985581563471,3
97,36,72,29.752361060485434,47.04797597566503,7.044794212078595,62.29489667632405,3
68,64,62,28.87796174374117,50.68068683041995,7.369677026593049,51.19806925621349,3
99,46,46,25.983989063393235,55.39921295889579,6.503785313560271,90.37777754996505,3
87,48,72,26.095673858856376,63.36449464840171,7.373128178444736,63.651439783792966,3
65,64,57,28.760729124237592,55.35823483255715,6.849739552904584,94.99757019532132,3
85,60,71,24.661776967853697,52.859266928355524,8.44862690778206,89.86197875114001,3
74,63,75,28.647077766610124,58.1284688621505,8.420570127404359,97.707783472185,3
95,68,69,28.38053429171628,74.86826134543278,6.191549534824122,73.65175625418502,3
86,39,53,28.535946904420662,71.32916614763326,6.749323711802312,91.17254040947867,3
92,48,78,23.947925438446436,72.69431663150573,6.673392295451235,99.45372327368523,3
83,63,61,23.45278052136186,53.225215725344,6.283886359608735,55.702514885269935,3
87,39,84,21.92326104297919,70.56709574927733,7.503419067475166,98.04277883923899,3
77,50,60,25.2640502607704,64.45492792641613,6.070661752624944,50.745513207740395,3
76,38,71,27.211859985187218,57.70009327399145,8.308206039257861,53.64585059635027,3
86,37,48,23.916251600704634,60.58289186901925,7.956637527638949,91.92674538268683,3
69,62,46,25.925136850913553,51.93527649412183,6.859556228146881,80.70155992243252,3
75,34,64,23.490479977880693,48.13039839976682,6.187896413345213,67.37791636558009,3
85,42,83,21.341980535742678,63.16587824673817,7.211945150226118,55.28894534470335,3
63,50,61,25.949895742793576,57.40249725521726,6.181705389602027,85.70607637011528,3
88,52,72,28.387042042556136,46.77010001997301,8.265279378616643,59.44625334195623,3
65,51,88,29.68860105276653,70.56032548465129,8.28296151022771,92.36080838800075,3
96,55,82,23.839402858340016,68.77505045584398,6.326133717943402,88.13430852273044,3
99,46,62,29.08401166948946,62.44017650796896,6.8795672427170285,61.62973184819252,3
90,36,69,26.592060192856042,60.644658651176684,8.154860228952478,74.5856286745036,3
85,30,69,23.955168664296465,47.258167230108114,6.183401898792299,59.791962094711685,3
62,46,87,24.01928949504783,47.47058971010274,7.375738807957823,63.56342932415884,3
71,58,64,22.58228895069531,54.67735183510007,6.168882207443836,51.64537614904858,3
63,43,85,29.08406273846547,55.01144545427378,8.480096184446486,55.14164080320787,3
95,45,53,27.06620694954234,49.00189766822428,8.199763583269482,75.53566434725155,3
60,68,40,21.081989494939815,68.28066535320734,7.626462466615308,60.631237468175364,3
80,59,71,27.243154334740844,54.68004412529157,7.428972288241798,97.83638139572315,3
84,41,56,24.699383088788373,67.90172035324079,6.249407510095334,88.84156847241442,3
71,30,40,22.51743295244288,68.73893237351837,7.620932689295153,78.49127386660669,3
85,55,48,29.370060478498495,66.21412553807059,6.824280438535509,69.53751738545466,3
92,36,63,26.561410099601645,73.34895626958414,7.616076444980008,60.799263786475166,3
94,65,67,23.626408688165707,67.9533453131955,7.910031564164302,64.62227304986979,3
94,39,71,25.228218681279117,52.69255108726262,8.228073602578668,74.55339748267892,3
77,48,51,24.446247665967967,73.3267102342136,7.473763460438564,67.22509275712308,3
97,63,66,25.546050466236068,73.76071961735266,6.430990358246132,85.98319627983557,3
67,51,81,28.918182515807274,70.71601002973603,6.93763596721384,73.09997536821041,3
64,32,62,22.69357181447626,45.24914523369989,8.425143400095173,71.58514893282096,3
90,50,41,21.07380638484881,64.24382556996659,6.170594207757602,63.62971431899927,3
78,52,57,26.89168823325386,46.4717510222593,6.25900967392388,56.429340646563666,3
92,36,67,28.477535260432376,57.26441670220231,7.731953766070859,60.000813063291325,3
72,53,44,28.612802155843514,73.36099117888162,8.161784907188256,53.35338257701444,3
92,61,67,21.050967004732172,46.55350331829202,8.290372991117643,95.42317571301969,3
78,63,46,25.470355167270863,56.80733460437274,7.208121735111561,89.51078807759721,3
67,55,69,24.885277010768398,52.56017013634148,6.816181824546551,53.891173231858296,3
74,63,63,28.303923057012597,57.61771722470682,7.912505809979308,97.72302137693168,3
64,64,60,26.111428741836573,49.959733019416255,8.338489885459252,93.42521952983854,3
94,35,72,26.624246359674714,45.44171675583995,7.870135172720291,54.57675587414029,3
74,35,41,25.104948595654914,51.16888426596844,7.889274806230982,72.56680163696444,3
79,37,40,27.14469455664337,73.22151238917326,7.658645807540231,93.56364538086973,3
66,41,86,27.63378921453917,45.11148300815952,6.651494715929441,76.91001957049102,3
76,64,40,23.734682227814,61.215877532668074,6.474466943586441,59.34361072017278,3
64,48,82,22.083599700131593,48.6836970571267,7.413256728651126,63.50478761418228,3
71,47,88,21.910126693634925,48.36634617741819,7.432819808181412,89.04872003590262,3
88,34,64,26.99106362606362,52.9527420578235,7.4264001293522455,72.1162201683105,3
92,52,50,26.866200930429603,50.66275433802312,6.157541947188427,71.21818943406734,3
84,65,87,24.31219322495303,56.26766622029772,8.448375060809731,65.19504384862341,3
96,31,51,26.529690083854494,72.39736858464948,6.579921130394465,56.05692869244508,3
85,57,40,28.436423152571635,46.27573900557278,7.049367437295515,73.05244836094178,3
95,44,77,21.138736494688853,69.50581441623068,6.75131689309624,57.483673229180056,3
